nim,kode_mk,nilai_angka,nilai_huruf,semester
2330271,SI1201,87,C,6
2330272,SD1102,73,D,1
2330272,SI1201,63,B,6
2330272,SD2101,59,A,4
2330273,SD2101,69,D,1
2330273,SD2201,64,B,4
2330273,SD1102,54,C,3
2330274,SD2401,,D,2
2330274,SD1102,74,B,5
2330274,SD1101,80,C,3
2330275,SD1202,69,D,1
2330275,SI1101,60,D,3
2330275,IF1201,86,C,6
2330276,IF1201,88,C,3
2330276,IF1101,77,C,6
2330276,SD1201,63,E,6
2330277,SD2301,58,E,6
2330277,SD2201,62,E,3
2330277,SD2101,65,A,6
2330278,SD2201,64,A,3
2330278,SD1102,62,E,1
2330278,SI1201,67,A,1
2330279,SD1202,62,E,6
2330279,SD1201,77,D,4
2330279,IF1201,71,C,5
2330280,SD1102,51,A,4
2330280,SI1101,54,D,6
2330280,IF1101,66,E,5
2330281,SD1201,68,D,2
2330281,SI1101,66,B,1
2330281,SD1202,67,B,5
2330282,IF1101,95,C,2
2330282,SD2101,66,A,3
2330282,SD1102,81,E,1
2330283,SD2401,64,E,1
2330283,SD2301,75,A,3
2330283,SD1201,65,C,5
2330284,SD2301,66,A,6
2330284,SD1202,69,A,6
2330284,SD1101,75,E,2
2330285,SD1102,79,E,2
2330285,SI1201,52,B,1
2330285,IF1201,66,D,4
2330286,SD1101,71,C,6
2330286,SD2201,,A,3
2330286,SD1202,69,A,4
2330287,SD1201,76,A,3
2330287,SD2301,52,E,6
2330287,SD2401,57,A,6
2330288,SD1201,80,D,5
2330288,IF1101,69,E,6
2330288,SI1101,97,C,3
2330289,IF1201,60,A,5
2330289,SD2401,85,C,6
2330289,SI1201,64,C,6
2330290,SI1101,70,E,1
2330290,SD2101,74,D,2
2330290,SD1201,85,C,1
2330291,SI1101,78,C,6
2330291,SD1101,68,D,1
2330291,IF1101,60,D,4
2330292,SD2301,60,B,4
2330292,SD2101,61,B,6
2330292,SD1102,76,A,1
2330293,SD1102,60,C,3
2330293,SD2301,58,A,5
2330293,SI1201,87,C,2
2330294,SD1201,67,E,6
2330294,SI1101,70,D,2
2330294,SD2401,69,C,5
2330295,SD1101,64,C,5
2330295,IF1201,76,A,6
2330295,IF1101,58,B,4
2330296,SI1101,68,E,3
2330296,SD2401,65,D,4
2330296,SD2301,71,B,4
2330297,SD2201,96,C,6
2330297,IF1201,80,D,4
2330297,SD2401,90,C,5
2330298,SD2201,63,D,1
2330298,IF1201,80,C,5
2330298,SD2401,88,C,5
2330299,SD2401,63,A,1
2330299,SD1201,86,C,6
2330299,SD2301,59,C,3
2330300,SD2201,72,C,6
2330300,SI1101,65,A,6
2330300,SD1201,73,E,3
2430001,SD2201,89,C,3
2430001,SD1202,77,A,5
2430001,SD1102,77,B,3
2430002,SD2301,73,C,6
2430002,SD1201,89,C,4
2430002,SD2201,72,E,6
2430003,SI1201,83,A,5
2430003,SD1101,60,C,4
2430003,IF1201,61,D,4
2430004,IF1101,69,A,2
2430004,SD1101,78,C,2
2430004,SD2201,77,C,5
2430005,SD1202,47,D,4
2430005,SI1201,73,E,6
2430005,SD1101,69,B,4
2430006,IF1201,70,B,3
2430006,SD2401,61,A,3
2430006,SD1101,74,D,6
2430007,SD2201,80,C,6
2430007,SD1101,71,C,6
2430007,SD2401,34,B,4
2430008,IF1101,77,A,3
2430008,IF1201,93,C,1
2430008,SD1102,91,C,2
2430009,IF1101,63,D,1
2430009,SD1202,69,C,6
2430009,SD1101,64,D,5
2430010,SD2201,76,B,4
2430010,SI1101,84,A,2
2430010,SD2401,76,D,1
2430011,SD1101,75,D,2
2430011,SD2301,74,D,3
2430011,SD2201,44,E,6
2430012,SD2101,68,A,2
2430012,SD1101,39,A,6
2430012,IF1101,61,E,6
2430013,SI1201,,A,1
2430013,SD2101,,C,6
2430013,SD2301,65,B,6
2430014,SD1101,98,C,3
2430014,IF1201,84,D,4
2430014,SD2101,47,D,4
2430015,SD1101,55,D,3
2430015,SD2301,87,C,6
2430015,SD1201,81,E,4
2430016,SI1201,73,B,1
2430016,SD2401,72,D,4
2430016,IF1201,85,C,2
2430017,SI1101,69,C,4
2430017,SD2401,47,B,5
2430017,SI1201,63,E,4
2430018,SD1202,83,E,4
2430018,SD2401,69,C,1
2430018,SD1102,70,C,5
2430019,SD2401,56,B,1
2430019,SD2201,71,E,3
2430019,SI1101,64,D,6
2430020,SD1101,67,A,1
2430020,SD1201,75,A,5
2430020,IF1101,51,B,4
2430021,IF1101,62,D,3
2430021,IF1201,85,C,2
2430021,SD2401,60,C,1
2430022,SD1202,67,D,4
2430022,SD1102,54,C,2
2430022,SI1101,76,D,4
2430023,SD1102,83,C,2
2430023,SD1202,74,A,2
2430023,SD2401,67,C,5
2430024,SI1101,80,B,2
2430024,SD1202,80,B,1
2430024,IF1201,66,D,6
2430025,SD1101,77,C,5
2430025,IF1101,65,A,6
2430025,SD1102,63,E,2
2430026,SD2101,71,E,5
2430026,SI1101,61,C,4
2430026,SD1201,80,A,3
2430027,IF1101,81,E,5
2430027,SD1102,61,A,2
2430027,SD2401,84,A,6
2430028,SD2101,72,B,4
2430028,SI1101,67,E,5
2430028,SD1102,74,C,2
2430029,SD2101,58,B,3
2430029,SD1202,72,A,3
2430029,SI1101,81,D,1
2430030,SD2201,71,B,6
2430030,SD2101,64,E,2
2430030,SD2401,59,D,5
2430031,SD1101,,D,2
2430031,SD1201,61,E,4
2430031,SD2301,87,C,1
2430032,SD1202,60,D,3
2430032,SI1101,66,C,5
2430032,SD2101,62,C,1
2430033,SD1201,69,C,3
2430033,SD2401,62,E,3
2430033,SI1101,60,A,5
2430034,SD1201,59,C,6
2430034,SD2101,68,D,4
2430034,IF1201,63,C,1
2430035,SD2301,81,B,3
2430035,SD1201,71,A,2
2430035,SD1101,59,E,4
2430036,SI1101,49,E,3
2430036,SI1201,68,E,5
2430036,SD2101,97,C,2
2430037,SD2101,78,E,3
2430037,IF1101,73,C,5
2430037,SI1201,47,E,3
2430038,SD2401,70,C,4
2430038,SD1101,90,C,4
2430038,IF1101,75,B,2
2430039,SD1102,80,E,4
2430039,SD2401,63,E,5
2430039,SD2201,66,E,5
2430040,SD1201,64,B,2
2430040,SD2201,,C,5
2430040,IF1201,77,B,5
2430041,SD2401,69,A,4
2430041,SI1201,78,B,4
2430041,SI1101,59,A,4
2430042,SD2301,,E,1
2430042,SD1101,74,A,6
2430042,IF1101,76,B,5
2430043,SD1102,88,C,4
2430043,SI1101,75,B,3
2430043,IF1201,77,E,4
2430044,SI1101,68,E,2
2430044,IF1101,74,E,3
2430044,SD2301,80,A,3
2430045,SD2301,78,A,5
2430045,SD2101,66,D,3
2430045,SI1101,75,D,5
2430046,SD1202,87,C,5
2430046,SD2401,90,C,6
2430046,SI1201,87,C,5
2430047,SI1201,67,E,1
2430047,IF1201,82,B,2
2430047,SD2101,82,A,5
2430048,SD2301,76,E,1
2430048,SD2401,60,B,2
2430048,IF1101,68,C,1
2430049,SD2101,82,A,1
2430049,SI1101,64,E,5
2430049,SI1201,84,B,5
2430050,SD1102,88,C,6
2430050,SD1202,72,A,4
2430050,SD1201,74,A,4
2430051,IF1201,74,E,2
2430051,IF1101,56,B,5
2430051,SD2101,63,A,2
2430052,SD2401,78,C,5
2430052,SD1201,52,A,4
2430052,IF1201,93,C,5
2430053,SD1202,70,A,5
2430053,SD2101,66,D,1
2430053,SD2201,78,D,2
2430054,SI1201,72,B,1
2430054,SI1101,79,A,1
2430054,SD1102,64,A,6
2430055,SI1101,83,A,1
2430055,SD2101,52,E,3
2430055,SD1102,81,E,2
2430056,SD1102,85,C,3
2430056,SD2201,55,D,2
2430056,SD2301,89,C,1
2430057,SD2301,67,D,1
2430057,SD2201,66,E,4
2430057,IF1201,83,E,1
2430058,SD1201,65,D,4
2430058,SD2201,77,B,6
2430058,SD2101,,C,4
2430059,SD1202,79,A,3
2430059,SI1201,98,C,5
2430059,SD2301,93,C,1
2430060,IF1201,66,C,1
2430060,SD1201,78,D,1
2430060,SI1201,79,A,3
2430061,SD1102,68,A,4
2430061,SD1202,100,C,3
2430061,SI1201,80,D,4
2430062,SD2101,87,C,6
2430062,SD2201,70,C,3
2430062,SD2301,78,D,4
2430063,SD2401,71,C,2
2430063,IF1201,52,E,2
2430063,SI1101,82,D,2
2430064,IF1201,48,D,3
2430064,SI1201,84,B,3
2430064,SD2301,55,B,1
2430065,SD2401,67,C,2
2430065,SD2201,71,D,6
2430065,SI1201,92,C,5
2430066,SD1102,78,C,5
2430066,SD1201,83,D,6
2430066,SD1101,63,D,5
2430067,IF1101,56,B,1
2430067,IF1201,75,B,6
2430067,SD1102,60,A,5
2430068,SI1201,71,D,5
2430068,SD1101,61,E,6
2430068,SD2301,100,C,5
2430069,SD2401,74,E,5
2430069,SD2301,81,B,5
2430069,SD2101,,E,5
2430070,IF1201,68,C,6
2430070,IF1101,63,C,6
2430070,SI1201,79,B,4
2430071,SD1202,85,C,2
2430071,IF1101,76,D,4
2430071,SD2401,52,E,2
2430072,SD1102,85,C,5
2430072,SD2101,83,D,3
2430072,SI1101,59,B,1
2430073,IF1201,55,B,5
2430073,SD2401,82,D,4
2430073,IF1101,95,C,2
2430074,SD1102,96,C,4
2430074,SD2201,64,D,4
2430074,SD2401,,E,5
2430075,SD1101,60,C,2
2430075,SD2301,75,C,5
2430075,IF1101,79,A,2
2430076,SD2101,74,A,3
2430076,IF1101,46,A,4
2430076,SI1101,64,C,6
2430077,SI1201,56,D,3
2430077,SD2401,53,A,1
2430077,SD1202,53,D,4
2430078,SD2301,76,A,4
2430078,IF1101,86,C,1
2430078,SD1202,76,C,6
2430079,SI1101,53,E,5
2430079,IF1201,68,C,2
2430079,SD1102,52,D,6
2430080,SI1101,90,C,6
2430080,SD1202,90,C,1
2430080,SD1101,59,D,5
2430081,SD2401,68,C,4
2430081,SD2101,78,A,2
2430081,SD2201,,D,3
2430082,IF1101,56,B,5
2430082,SD1201,77,B,1
2430082,IF1201,80,C,6
2430083,IF1201,80,D,5
2430083,SI1201,65,C,2
2430083,SD2301,72,B,3
2430084,IF1101,54,B,3
2430084,SD1202,70,B,1
2430084,SD1101,74,E,5
2430085,SD2201,78,B,1
2430085,SD1101,60,C,4
2430085,SD1202,65,A,2
2430086,IF1101,78,B,2
2430086,SD2201,89,C,1
2430086,SD1102,56,B,6
2430087,SD2201,75,D,4
2430087,SD2401,81,D,3
2430087,SD1101,66,C,1
2430088,SD2101,69,B,6
2430088,SD2301,83,C,3
2430088,IF1201,92,C,2
2430089,SD1102,88,C,2
2430089,SD1202,80,B,3
2430089,IF1101,76,D,2
2430090,SD2201,65,D,4
2430090,SD1202,50,B,6
2430090,SD1102,65,D,5
2430091,SD1102,67,D,4
2430091,SD2401,75,C,5
2430091,SI1101,57,B,2
2430092,SI1101,51,B,1
2430092,IF1201,66,A,3
2430092,SD2101,51,E,6
2430093,IF1201,60,B,4
2430093,SD2301,82,E,6
2430093,SD1101,95,C,3
2430094,SD2301,51,D,1
2430094,SI1201,71,C,4
2430094,SD1101,67,A,1
2430095,SD1102,71,A,2
2430095,SD1201,92,C,4
2430095,SD2401,66,B,2
2430096,SI1201,67,E,3
2430096,SD1102,55,C,1
2430096,SD1101,,D,4
2430097,SD2101,68,B,6
2430097,SD1201,75,D,5
2430097,SD1102,77,E,3
2430098,SD1202,88,C,2
2430098,SD1102,50,D,3
2430098,SI1201,72,D,5
2430099,SD1202,57,B,5
2430099,SD1201,93,C,5
2430099,SI1201,68,C,2
2430100,SD1201,87,C,3
2430100,SD2101,43,D,3
2430100,SI1201,68,E,2
2430101,SD1102,79,A,4
2430101,SD1101,70,A,4
2430101,SI1101,48,A,4
2430102,SD1101,72,A,5
2430102,SD1201,79,C,4
2430102,IF1101,77,A,3
2430103,SD1201,74,E,4
2430103,SI1201,67,A,5
2430103,SD1102,69,B,4
2430104,SD1101,66,C,3
2430104,IF1201,90,C,5
2430104,IF1101,77,D,2
2430105,SD2301,83,C,3
2430105,SD1102,83,D,1
2430105,IF1101,94,C,5
2430106,SI1201,74,E,3
2430106,SD1102,60,C,2
2430106,SD1202,94,C,1
2430107,SD2201,69,B,2
2430107,SI1101,73,E,4
2430107,IF1101,,C,1
2430108,SD1202,65,E,3
2430108,SD1102,86,C,2
2430108,SI1101,46,B,3
2430109,SD2401,68,C,2
2430109,IF1201,80,D,6
2430109,SI1201,84,E,3
2430110,SI1101,64,B,4
2430110,SD1202,58,D,2
2430110,SD2301,92,C,4
2430111,SD1202,87,C,6
2430111,SI1101,63,E,4
2430111,IF1101,66,E,5
2430112,SI1201,85,C,4
2430112,SD1201,88,C,2
2430112,SD1202,77,E,3
2430113,SD2201,63,E,2
2430113,SD1202,,B,5
2430113,SI1101,70,D,2
2430114,SI1201,73,C,3
2430114,SI1101,88,C,1
2430114,SD2301,,B,3
2430115,SD2301,60,A,2
2430115,SD1102,95,C,4
2430115,SD1201,42,C,2
2430116,SI1101,62,C,6
2430116,SI1201,70,C,2
2430116,SD2101,90,C,5
2430117,SD2201,64,C,2
2430117,SD1201,96,C,5
2430117,SD1102,71,E,5
2430118,SD1201,49,E,6
2430118,SI1101,60,D,2
2430118,SD2401,86,C,2
2430119,SI1201,,B,3
2430119,IF1201,69,B,3
2430119,SD1102,67,B,2
2430120,SD2101,59,B,6
2430120,SD1101,55,D,1
2430120,SI1101,77,D,3
2430121,IF1101,58,A,2
2430121,SD2401,58,A,6
2430121,SI1101,59,D,2
2430122,IF1101,72,D,1
2430122,SD1202,56,A,5
2430122,SD2201,80,E,5
2430123,SD1102,72,E,3
2430123,SD2101,74,B,1
2430123,SI1101,71,C,1
2430124,SD1201,73,A,5
2430124,IF1201,72,C,2
2430124,SD1101,99,C,6
2430125,SD2301,87,C,1
2430125,SI1101,78,B,3
2430125,SD1202,75,E,5
2430126,SD2101,63,B,1
2430126,SD1201,77,B,4
2430126,SD2401,88,C,4
2430127,SD1101,,C,2
2430127,SD2201,60,B,2
2430127,SD2401,77,D,6
2430128,SD2301,81,E,3
2430128,SI1101,80,B,4
2430128,SD1101,76,D,4
2430129,SD1101,78,B,4
2430129,SD2201,74,C,3
2430129,IF1201,73,B,3
2430130,SD1102,67,A,3
2430130,SD2201,74,A,3
2430130,SI1201,71,D,5
2430131,SD1201,68,A,1
2430131,SD1202,50,B,6
2430131,SD2101,75,D,6
2430132,SD1201,72,C,1
2430132,SD2401,57,B,6
2430132,SD2201,70,B,5
2430133,SD1202,65,D,4
2430133,SD1101,76,A,4
2430133,SD2401,,D,6
2430134,SI1201,61,B,1
2430134,SD1101,71,C,1
2430134,SD2101,90,C,6
2430135,SD2401,57,E,3
2430135,SD1201,76,C,1
2430135,SI1201,74,C,6
2430136,SD1201,71,B,2
2430136,SD2401,70,C,3
2430136,SD1202,62,C,5
2430137,SD2201,70,B,5
2430137,SD1101,53,D,2
2430137,SD2101,78,A,4
2430138,SD1101,72,B,6
2430138,SI1101,66,C,6
2430138,IF1101,100,C,5
2430139,SD1202,69,C,5
2430139,SI1101,65,E,6
2430139,SD2101,82,D,1
2430140,SD1202,77,B,3
2430140,SD1101,57,A,4
2430140,SD1102,71,D,2
2430141,SI1101,76,A,3
2430141,IF1101,74,C,6
2430141,SD1101,78,B,2
2430142,IF1201,69,E,2
2430142,SD1101,100,C,1
2430142,SI1201,69,C,2
2430143,SD2101,61,E,6
2430143,IF1101,58,B,5
2430143,SI1101,65,C,4
2430144,SD2101,55,E,1
2430144,SD1101,66,E,1
2430144,IF1201,66,C,6
2430145,SI1201,76,B,6
2430145,IF1101,71,C,2
2430145,SD2201,78,B,6
2430146,SD2201,95,C,6
2430146,IF1101,59,D,2
2430146,SI1201,58,A,5
2430147,SD1202,90,C,2
2430147,SD2201,71,E,4
2430147,SD2401,89,C,5
2430148,SD1101,84,B,6
2430148,IF1201,74,D,2
2430148,SD2201,74,D,6
2430149,IF1101,,C,1
2430149,SI1101,63,B,6
2430149,SD2201,82,C,1
2430150,SD1201,,A,3
2430150,IF1201,56,B,6
2430150,SD1202,64,B,3
2430151,SD2201,86,C,6
2430151,SD1201,88,C,1
2430151,SD2301,66,B,5
2430152,SD1202,52,C,6
2430152,SD1201,73,A,4
2430152,SD2301,83,D,2
2430153,SD1202,81,A,6
2430153,SI1101,88,C,3
2430153,IF1201,67,D,1
2430154,SD2401,45,A,3
2430154,SI1201,72,A,3
2430154,IF1201,75,D,4
2430155,SD1201,80,D,2
2430155,SI1101,82,B,6
2430155,SD2401,73,C,5
2430156,SD1202,89,C,1
2430156,SD2301,53,D,3
2430156,SD1201,70,B,3
2430157,SD2301,55,C,3
2430157,IF1101,77,E,4
2430157,SD1102,53,D,3
2430158,SD2401,76,D,3
2430158,SD2301,68,B,2
2430158,SD1201,73,B,4
2430159,SD2201,72,C,4
2430159,SD2101,71,D,5
2430159,SI1201,53,A,3
2430160,SD1202,70,E,4
2430160,SD2101,63,C,1
2430160,SD2301,45,C,5
2430161,SD1202,73,B,4
2430161,SD2201,64,A,4
2430161,SD2101,76,B,2
2430162,SD1102,87,C,6
2430162,SD1201,75,E,5
2430162,SI1101,76,C,5
2430163,SD1201,68,C,2
2430163,SD2301,77,D,3
2430163,SD1101,64,C,2
2430164,SD2401,,E,6
2430164,IF1101,71,B,2
2430164,SD2301,84,C,5
2430165,SD1202,83,A,5
2430165,SD1201,86,C,1
2430165,SI1201,77,D,2
2430166,SD1201,72,D,4
2430166,SD1102,54,E,4
2430166,SD1101,69,B,1
2430167,SI1101,71,E,4
2430167,SD1102,59,E,6
2430167,SD2201,67,E,6
2430168,SI1201,59,A,4
2430168,SD1101,50,E,4
2430168,SD1102,,B,3
2430169,IF1101,58,E,5
2430169,SD2201,82,E,2
2430169,IF1201,92,C,2
2430170,SD1202,76,E,2
2430170,SI1101,71,A,2
2430170,SD2101,66,C,4
2430171,SD1202,66,A,6
2430171,SD2401,68,A,6
2430171,SD2301,66,D,1
2430172,SD2201,47,B,5
2430172,SD2301,63,B,4
2430172,SI1201,,A,4
2430173,SI1101,86,C,5
2430173,SD2401,67,B,3
2430173,IF1101,65,C,4
2430174,SI1201,52,C,4
2430174,SD2101,56,E,4
2430174,SD1201,46,B,4
2430175,SD2401,59,A,6
2430175,IF1101,69,D,1
2430175,SD2201,64,E,3
2430176,SD1101,73,A,2
2430176,IF1101,69,D,4
2430176,SD2301,86,C,2
2430177,SD2201,57,A,1
2430177,SD1201,75,C,2
2430177,SD2301,69,E,4
2430178,SD2301,51,A,3
2430178,IF1201,77,A,5
2430178,SD2401,46,D,4
2430179,IF1201,69,D,6
2430179,SD2201,78,A,3
2430179,SI1101,71,B,2
2430180,SI1201,71,A,1
2430180,SI1101,66,E,4
2430180,SD2101,,B,1
2430181,SD2101,66,C,3
2430181,SD1201,70,E,3
2430181,SI1101,70,C,3
2430182,SD1202,62,B,1
2430182,SD2401,69,A,3
2430182,SD1201,60,A,6
2430183,SD2101,76,A,4
2430183,SI1101,85,C,6
2430183,SD2401,72,B,1
2430184,SD2201,65,A,3
2430184,SD1101,,B,5
2430184,IF1101,60,E,2
2430185,IF1201,72,A,6
2430185,SD1201,52,E,1
2430185,SD2101,80,B,6
2430186,SD2201,70,B,4
2430186,IF1201,70,E,5
2430186,SD2101,79,D,5
2430187,SD2101,83,D,6
2430187,SD1102,41,E,2
2430187,SD1202,94,C,4
2430188,SD2301,97,C,5
2430188,SD1201,69,A,3
2430188,IF1201,67,A,2
2430189,SI1201,68,A,5
2430189,SD2301,56,E,6
2430189,SD2401,94,C,1
2430190,IF1101,77,E,5
2430190,SD2101,80,C,6
2430190,IF1201,56,A,1
2430191,IF1201,91,C,5
2430191,SD1201,83,A,4
2430191,SD1101,77,C,1
2430192,SD2301,55,E,2
2430192,SD2401,73,C,5
2430192,SD1101,76,B,2
2430193,SD2401,71,C,1
2430193,SD2301,59,A,2
2430193,SD1201,55,C,4
2430194,SD2401,58,D,6
2430194,IF1201,77,B,5
2430194,SI1201,58,C,4
2430195,SD2401,73,A,2
2430195,IF1101,86,C,6
2430195,SI1201,83,E,4
2430196,SD1202,50,C,5
2430196,SD1102,72,C,4
2430196,SD1101,77,C,3
2430197,SD1202,86,C,2
2430197,SD1201,,A,6
2430197,SI1201,61,E,5
2430198,SD1102,53,E,1
2430198,SD2101,96,C,5
2430198,SD1101,87,C,3
2430199,SI1101,59,A,1
2430199,IF1201,88,C,1
2430199,SD1101,86,C,4
2430200,SD1202,81,C,5
2430200,SD2201,67,D,2
2430200,SD2301,63,B,1
2430201,SD2201,67,B,2
2430201,SD2101,93,C,4
2430201,SD1101,80,D,2
2430202,SD1102,,A,3
2430202,SI1201,64,E,2
2430202,SD2101,48,B,4
2430203,SD1102,63,E,1
2430203,SD1202,67,C,3
2430203,SI1201,95,C,5
2430204,SD2101,100,C,5
2430204,SI1101,72,B,4
2430204,SD1201,63,C,5
2430205,SD1201,73,B,3
2430205,IF1101,64,B,3
2430205,SI1101,73,A,5
2430206,IF1101,68,E,2
2430206,SD2201,,E,2
2430206,SD1102,78,A,1
2430207,SI1101,91,C,1
2430207,SD2101,79,C,6
2430207,SD2401,91,C,5
2430208,SD1102,57,D,4
2430208,SD2301,,A,3
2430208,SD1101,59,A,6
2430209,SD2301,75,B,6
2430209,IF1101,52,E,2
2430209,SD2101,70,C,5
2430210,SI1101,83,D,1
2430210,SD2101,84,E,2
2430210,SD1102,66,A,6
2430211,SD1101,67,E,3
2430211,SD1102,50,D,5
2430211,IF1201,64,B,6
2430212,SD2201,72,C,6
2430212,SD2401,68,C,3
2430212,SD2301,72,C,5
2430213,SD1102,68,D,1
2430213,IF1201,55,B,4
2430213,SI1201,65,B,3
2430214,SI1101,75,E,3
2430214,SD2401,74,B,6
2430214,SD1102,,C,2
2430215,SI1201,85,C,2
2430215,IF1201,68,B,3
2430215,SD2301,67,D,4
2430216,SD2201,72,C,2
2430216,IF1101,69,E,1
2430216,SI1101,80,A,1
2430217,SD1201,82,D,2
2430217,SI1101,75,E,4
2430217,SD1202,90,C,2
2430218,SI1201,55,D,1
2430218,SD1101,92,C,3
2430218,SD2301,68,E,1
2430219,SI1101,93,C,2
2430219,SD1201,73,D,4
2430219,IF1201,65,D,2
2430220,SI1101,56,C,1
2430220,IF1101,73,D,6
2430220,SD1101,80,D,3
2430221,SI1201,66,B,4
2430221,SI1101,71,C,6
2430221,SD2301,68,D,5
2430222,SD1201,60,D,3
2430222,SD2401,40,D,6
2430222,SD1202,67,B,5
2430223,SD1102,89,C,2
2430223,SD1201,50,C,5
2430223,SD1202,80,D,4
2430224,SD1202,61,C,5
2430224,IF1101,,A,6
2430224,SI1101,51,B,4
2430225,IF1201,58,E,6
2430225,SI1101,65,E,6
2430225,SD1202,97,C,3
2430226,SD2301,75,C,5
2430226,SD2101,81,A,6
2430226,SI1201,77,C,1
2430227,SD2301,72,B,5
2430227,SI1201,75,E,2
2430227,IF1101,35,C,6
2430228,SD2201,67,D,3
2430228,SD1101,78,B,4
2430228,SI1101,82,D,1
2430229,IF1101,68,D,5
2430229,SD2401,57,A,5
2430229,IF1201,51,B,1
2430230,SD1102,64,C,4
2430230,SD1101,60,A,6
2430230,SD2401,70,E,1
2430231,SI1101,64,B,6
2430231,SI1201,85,C,5
2430231,SD1101,72,B,2
2430232,SD2101,67,E,4
2430232,IF1201,78,B,3
2430232,SI1101,69,E,3
2430233,IF1101,64,E,5
2430233,SD2201,68,D,1
2430233,SD1101,72,A,4
2430234,IF1101,55,A,3
2430234,SD1202,75,B,1
2430234,SD2201,57,D,6
2430235,SD2301,81,B,2
2430235,SI1101,44,E,1
2430235,IF1201,68,A,6
2430236,SD2301,77,D,3
2430236,SD1201,75,B,6
2430236,SD1102,49,A,1
2430237,SD2301,65,E,3
2430237,SD2201,74,C,4
2430237,IF1201,87,C,5
2430238,IF1101,87,C,4
2430238,SD2101,71,C,6
2430238,IF1201,49,C,4
2430239,SI1101,54,A,2
2430239,SD1202,79,A,1
2430239,IF1101,91,C,3
2430240,IF1101,89,C,6
2430240,SD1102,63,A,4
2430240,SD2301,75,C,6
2430241,SI1101,46,A,4
2430241,SD2401,70,E,1
2430241,IF1101,73,B,4
2430242,SI1101,86,C,1
2430242,SD1101,70,C,5
2430242,SD2301,60,C,5
2430243,SD2401,80,B,5
2430243,SD1202,72,D,4
2430243,SD2201,85,C,6
2430244,SI1201,61,E,2
2430244,SD2201,76,A,5
2430244,SD2301,57,B,1
2430245,SI1201,88,C,4
2430245,SD1102,68,E,3
2430245,IF1201,71,A,2
2430246,SD1202,78,B,2
2430246,SD1101,75,C,6
2430246,SD2401,76,E,4
2430247,SD2201,74,E,2
2430247,SD1102,84,E,2
2430247,SD2401,55,D,6
2430248,SD2401,71,A,4
2430248,SD1101,72,A,5
2430248,SI1201,71,D,3
2430249,IF1101,62,A,3
2430249,SD2401,59,B,5
2430249,SI1201,67,E,5
2430250,SD1201,80,D,3
2430250,SD1202,,C,1
2430250,SI1101,56,C,5
2430251,SI1101,56,C,1
2430251,SD1101,76,C,6
2430251,SI1201,65,C,6
2430252,SD2101,53,A,6
2430252,SI1101,85,C,1
2430252,SD1102,100,C,1
2430253,SD1101,64,B,3
2430253,SD2201,71,C,6
2430253,SI1101,65,A,2
2430254,IF1201,86,C,3
2430254,SD1102,73,E,4
2430254,SD2101,77,C,1
2430255,IF1201,83,E,6
2430255,SD1102,60,C,3
2430255,SD2101,56,C,4
2430256,SD1201,86,C,4
2430256,SD1202,84,B,6
2430256,SD2401,64,D,1
2430257,SI1101,69,D,4
2430257,SD2301,40,A,2
2430257,SD2101,58,C,1
2430258,SD1202,,D,1
2430258,SD2401,87,C,5
2430258,SD1201,62,E,6
2430259,SD1101,71,C,4
2430259,SD2101,65,D,6
2430259,SD1201,73,B,4
2430260,SD1201,80,B,4
2430260,IF1101,53,D,2
2430260,SD2101,49,B,5
2430261,SI1101,80,A,4
2430261,SD2201,64,C,5
2430261,SD2401,66,E,2
2430262,SD1102,91,C,3
2430262,SD1101,76,E,2
2430262,IF1201,86,C,6
2430263,IF1201,78,D,3
2430263,SD2401,63,C,1
2430263,SD2301,86,C,2
2430264,SD1201,63,B,2
2430264,IF1101,72,C,4
2430264,SI1201,57,C,4
2430265,SD1201,69,B,3
2430265,SD2301,73,D,1
2430265,SD1102,56,C,5
2430266,IF1101,65,B,5
2430266,SI1201,62,A,2
2430266,SD1102,93,C,3
2430267,SD1202,57,C,1
2430267,IF1201,100,C,3
2430267,SD1102,61,C,2
2430268,IF1201,65,E,1
2430268,SD1102,63,D,2
2430268,SD1202,97,C,4
2430269,SI1101,62,D,2
2430269,SD1101,77,B,1
2430269,SD1202,75,B,6
2430270,IF1201,64,A,1
2430270,SD2201,89,C,6
2430270,SI1201,65,D,5
2430271,SD2201,,C,4
2430271,SI1101,59,A,4
2430271,IF1101,85,C,1
2430272,SI1101,66,A,3
2430272,SD2201,68,E,3
2430272,SD2301,76,E,6
2430273,IF1201,82,C,2
2430273,SD1101,,A,4
2430273,SD2401,72,A,5
2430274,IF1101,73,E,2
2430274,SD1201,77,A,5
2430274,SD2201,64,C,1
2430275,SD1201,63,A,4
2430275,SD1102,86,C,4
2430275,SD2301,57,D,4
2430276,SD1101,75,A,3
2430276,SI1201,62,C,4
2430276,IF1201,51,A,1
2430277,SD1201,87,C,6
2430277,IF1201,72,E,1
2430277,IF1101,76,C,4
2430278,SD1101,65,B,2
2430278,SD1202,,C,4
2430278,IF1201,77,B,3
2430279,SD1201,71,C,1
2430279,IF1201,77,C,4
2430279,SD1202,46,B,2
2430280,SD2301,68,E,4
2430280,SD1201,81,B,4
2430280,SD1102,67,D,3
2430281,SD1202,57,A,2
2430281,SI1201,67,D,2
2430281,SD1101,79,E,1
2430282,IF1201,79,D,3
2430282,SD1101,76,D,1
