nim,kode_mk,tanggal,pertemuan_ke,status,jam_masuk
2330018,SD2101,2023-09-22,4,-,
2330018,SD2101,2023-09-29,5,SAKIT,8:30
2330018,SD2101,2023-10-06,6,alpa,
2330018,SD2101,2023-10-13,7,SAKIT,9:00
2330018,SD2101,2023-10-20,8,IZIN,8:15
2330018,SD2101,2023-10-27,9,hadir,8:30
2330018,SD2101,2023-11-03,10,SAKIT,9:15
2330018,SD2101,2023-11-10,11,hadir,7:30
2330018,SD2101,2023-11-17,12,H,9:30
2330018,SD2101,2023-11-24,13,izin,8:45
2330018,SD2101,2023-12-01,14,H,8:00
2330018,SD1102,2023-09-01,1,ALPA,
2330018,SD1102,2023-09-08,2,hadir,7:30
2330018,SD1102,2023-09-15,3,ALPA,
2330018,SD1102,2023-09-22,4,alpa,
2330018,SD1102,2023-09-29,5,SAKIT,7:30
2330018,SD1102,2023-10-06,6,HADIR,8:30
2330018,SD1102,2023-10-13,7,izin,9:30
2330018,SD1102,2023-10-20,8,SAKIT,9:45
2330018,SD1102,2023-10-27,,izin,7:45
2330018,SD1102,2023-11-03,10,IZIN,8:00
2330018,SD1102,2023-11-10,11,sakit,9:45
2330018,SD1102,2023-11-17,12,ALPA,
2330018,SD1102,2023-11-24,13,SAKIT,8:45
2330018,SD1102,2023-12-01,14,ALPA,
2330019,SD2401,01/09/2023,1,HADIR,8:45
2330019,SD2401,2023-09-08,2,SAKIT,8:30
2330019,SD2401,2023-09-15,3,ALPA,
2330019,SD2401,22/09/2023,4,izin,7:15
2330019,SD2401,2023-09-29,5,SAKIT,7:15
2330019,SD2401,2023-10-06,6,-,
2330019,SD2401,2023-10-13,7,ALPA,
2330019,SD2401,2023-10-20,8,SAKIT,9:15
2330019,SD2401,2023-10-27,9,hadir,9:30
2330019,SD2401,2023-11-03,10,ALPA,
2330019,SD2401,2023-11-10,11,H,7:15
2330019,SD2401,2023-11-17,12,ALPA,
2330019,SD2401,2023-11-24,13,HADIR,9:30
2330019,SD2401,2023-12-01,14,hadir,8:30
2330019,SD1101,2023-09-01,1,izin,7:00
2330019,SD1101,2023-09-08,2,-,
2330019,SD1101,2023-09-15,3,izin,8:15
2330019,SD1101,2023-09-22,4,H,9:30
2330019,SD1101,2023-09-29,5,hadir,7:30
2330019,SD1101,2023-10-06,6,sakit,9:45
2330019,SD1101,2023-10-13,7,ALPA,
2330019,SD1101,2023-10-20,8,hadir,9:00
2330019,SD1101,2023-10-27,9,sakit,7:15
2330019,SD1101,03/11/2023,10,hadir,7:15
2330019,SD1101,2023-11-10,11,-,
2330019,SD1101,2023-11-17,12,alpa,
2330019,SD1101,2023-11-24,13,-,
2330019,SD1101,2023-12-01,14,sakit,8:15
2330019,SD1201,2023-09-01,1,izin,8:45
2330019,SD1201,2023-09-08,2,hadir,8:30
2330019,SD1201,2023-09-15,3,alpa,
2330019,SD1201,2023-09-22,4,H,7:15
2330019,SD1201,2023-09-29,5,-,
2330019,SD1201,2023-10-06,6,alpa,
2330019,SD1201,2023-10-13,7,H,9:00
2330019,SD1201,2023-10-20,8,hadir,7:00
2330019,SD1201,2023-10-27,9,IZIN,8:30
2330019,SD1201,2023-11-03,10,SAKIT,8:00
2330019,SD1201,2023-11-10,11,ALPA,
2330019,SD1201,2023-11-17,12,ALPA,
2330019,SD1201,2023-11-24,13,hadir,9:00
2330019,SD1201,2023-12-01,14,izin,7:15
2330020,SD1101,2023-09-01,1,HADIR,9:30
2330020,SD1101,2023-09-08,2,izin,7:15
2330020,SD1101,2023-09-15,3,alpa,
2330020,SD1101,2023-09-22,4,hadir,8:00
2330020,SD1101,2023-09-29,5,sakit,9:00
2330020,SD1101,2023-10-06,6,SAKIT,8:15
2330020,SD1101,2023-10-13,7,-,
2330020,SD1101,2023-10-20,8,SAKIT,7:30
2330020,SD1101,2023-10-27,9,ALPA,
2330020,SD1101,2023-11-03,10,ALPA,
2330020,SD1101,2023-11-10,11,-,
2330020,SD1101,17/11/2023,12,H,8:15
2330020,SD1101,2023-11-24,13,H,7:00
2330020,SD1101,2023-12-01,14,SAKIT,9:30
2330020,SD1201,2023-09-01,1,H,9:00
2330020,SD1201,2023-09-08,2,alpa,
2330020,SD1201,2023-09-15,3,SAKIT,8:45
2330020,SD1201,2023-09-22,4,-,
2330020,SD1201,2023-09-29,5,IZIN,8:30
2330020,SD1201,2023-10-06,6,-,
2330020,SD1201,2023-10-13,7,HADIR,8:15
2330020,SD1201,2023-10-20,8,sakit,9:15
2330020,SD1201,2023-10-27,9,-,
2330020,SD1201,2023-11-03,10,sakit,7:15
2330020,SD1201,2023-11-10,11,HADIR,8:15
2330020,SD1201,2023-11-17,12,IZIN,7:15
2330020,SD1201,2023-11-24,13,H,9:45
2330020,SD1201,2023-12-01,14,sakit,8:00
2330020,SD2401,2023-09-01,1,H,9:00
2330020,SD2401,2023-09-08,2,IZIN,8:30
2330020,SD2401,2023-09-15,3,hadir,9:00
2330020,SD2401,2023-09-22,4,H,7:30
2330020,SD2401,2023-09-29,5,SAKIT,9:00
2330020,SD2401,2023-10-06,6,IZIN,7:00
2330020,SD2401,2023-10-13,7,sakit,7:00
2330020,SD2401,2023-10-20,8,-,
2330020,SD2401,2023-10-27,9,IZIN,7:00
2330020,SD2401,2023-11-03,10,HADIR,9:45
2330020,SD2401,2023-11-10,11,sakit,7:45
2330020,SD2401,2023-11-17,12,alpa,
2330020,SD2401,2023-11-24,13,alpa,
2330020,SD2401,01/12/2023,14,izin,9:15
2330021,IF1201,2023-09-01,1,HADIR,7:30
2330021,IF1201,2023-09-08,2,-,
2330021,IF1201,2023-09-15,3,HADIR,9:00
2330021,IF1201,2023-09-22,4,sakit,7:45
2330021,IF1201,2023-09-29,5,izin,7:30
2330021,IF1201,2023-10-06,6,HADIR,9:45
2330021,IF1201,2023-10-13,7,ALPA,
2330021,IF1201,20/10/2023,8,sakit,9:00
2330021,IF1201,2023-10-27,9,ALPA,
2330021,IF1201,2023-11-03,10,IZIN,7:15
2330021,IF1201,2023-11-10,11,sakit,9:00
2330021,IF1201,2023-11-17,12,H,8:45
2330021,IF1201,2023-11-24,,IZIN,9:00
2330021,IF1201,2023-12-01,14,-,
2330021,SD1101,2023-09-01,1,IZIN,8:15
2330021,SD1101,2023-09-08,2,-,
2330021,SD1101,2023-09-15,3,ALPA,
2330021,SD1101,22/09/2023,4,IZIN,7:15
2330021,SD1101,2023-09-29,5,IZIN,7:00
2330021,SD1101,2023-10-06,6,IZIN,9:30
2330021,SD1101,2023-10-13,7,alpa,
2330021,SD1101,2023-10-20,8,ALPA,
2330021,SD1101,2023-10-27,9,alpa,
2330021,SD1101,2023-11-03,10,hadir,8:45
2330021,SD1101,2023-11-10,11,H,8:00
2330021,SD1101,2023-11-17,12,alpa,
2330021,SD1101,2023-11-24,13,sakit,8:15
2330021,SD1101,2023-12-01,14,sakit,7:45
2330021,SI1201,2023-09-01,1,ALPA,
2330021,SI1201,2023-09-08,2,H,9:45
2330021,SI1201,2023-09-15,3,ALPA,
2330021,SI1201,2023-09-22,4,H,7:45
2330021,SI1201,2023-09-29,5,ALPA,
2330021,SI1201,2023-10-06,6,SAKIT,9:15
2330021,SI1201,2023-10-13,7,IZIN,7:30
2330021,SI1201,2023-10-20,8,alpa,
2330021,SI1201,2023-10-27,9,ALPA,
2330021,SI1201,2023-11-03,10,HADIR,7:15
2330021,SI1201,2023-11-10,11,hadir,8:30
2330021,SI1201,2023-11-17,12,IZIN,7:45
2330021,SI1201,2023-11-24,13,-,
2330021,SI1201,2023-12-01,14,HADIR,9:00
2330022,SI1201,2023-09-01,1,hadir,9:30
2330022,SI1201,2023-09-08,2,SAKIT,7:45
2330022,SI1201,2023-09-15,3,H,8:00
2330022,SI1201,2023-09-22,4,ALPA,
2330022,SI1201,2023-09-29,5,sakit,9:30
2330022,SI1201,2023-10-06,6,sakit,7:30
2330022,SI1201,2023-10-13,7,IZIN,9:30
2330022,SI1201,2023-10-20,8,-,
2330022,SI1201,2023-10-27,9,ALPA,
2330022,SI1201,2023-11-03,10,HADIR,9:00
2330022,SI1201,2023-11-10,11,alpa,
2330022,SI1201,2023-11-17,,sakit,9:15
2330022,SI1201,2023-11-24,13,sakit,7:30
2330022,SI1201,2023-12-01,14,hadir,9:00
2330022,IF1101,2023-09-01,1,SAKIT,7:30
2330022,IF1101,2023-09-08,2,-,
2330022,IF1101,2023-09-15,3,HADIR,7:00
2330022,IF1101,2023-09-22,4,sakit,8:30
2330022,IF1101,2023-09-29,5,H,8:00
2330022,IF1101,2023-10-06,6,HADIR,8:15
2330022,IF1101,2023-10-13,7,alpa,
2330022,IF1101,2023-10-20,8,H,7:00
2330022,IF1101,2023-10-27,9,-,
2330022,IF1101,2023-11-03,10,IZIN,9:00
2330022,IF1101,2023-11-10,11,izin,9:00
2330022,IF1101,2023-11-17,12,IZIN,8:15
2330022,IF1101,2023-11-24,13,SAKIT,9:30
2330022,IF1101,2023-12-01,14,IZIN,8:15
2330022,SD2301,2023-09-01,1,sakit,8:15
2330022,SD2301,2023-09-08,2,H,7:00
2330022,SD2301,2023-09-15,3,IZIN,7:45
2330022,SD2301,2023-09-22,4,alpa,
2330022,SD2301,29/09/2023,5,sakit,9:45
2330022,SD2301,2023-10-06,6,sakit,7:15
2330022,SD2301,2023-10-13,7,izin,9:00
2330022,SD2301,2023-10-20,8,IZIN,7:30
2330022,SD2301,2023-10-27,9,H,8:30
2330022,SD2301,2023-11-03,10,-,
2330022,SD2301,2023-11-10,11,hadir,8:30
2330022,SD2301,2023-11-17,12,SAKIT,8:00
2330022,SD2301,2023-11-24,13,SAKIT,8:30
2330022,SD2301,2023-12-01,14,H,9:00
2330023,SD2301,2023-09-01,1,sakit,8:00
2330023,SD2301,2023-09-08,2,sakit,7:30
2330023,SD2301,2023-09-15,3,-,
2330023,SD2301,2023-09-22,4,IZIN,8:15
2330023,SD2301,2023-09-29,5,IZIN,7:45
2330023,SD2301,06/10/2023,6,SAKIT,8:45
2330023,SD2301,2023-10-13,7,IZIN,7:45
2330023,SD2301,2023-10-20,8,izin,7:15
2330023,SD2301,2023-10-27,9,H,7:00
2330023,SD2301,2023-11-03,10,IZIN,9:15
2330023,SD2301,2023-11-10,11,SAKIT,9:45
2330023,SD2301,2023-11-17,12,sakit,8:15
2330023,SD2301,2023-11-24,13,sakit,8:15
2330023,SD2301,01/12/2023,14,HADIR,7:30
2330023,SD1201,2023-09-01,1,HADIR,7:45
2330023,SD1201,2023-09-08,2,-,
2330023,SD1201,2023-09-15,3,sakit,9:30
2330023,SD1201,2023-09-22,4,HADIR,9:00
2330023,SD1201,2023-09-29,5,-,
2330023,SD1201,2023-10-06,6,HADIR,9:30
2330023,SD1201,2023-10-13,7,izin,9:15
2330023,SD1201,2023-10-20,8,SAKIT,8:30
2330023,SD1201,2023-10-27,9,izin,8:15
2330023,SD1201,2023-11-03,10,HADIR,7:15
2330023,SD1201,2023-11-10,11,H,8:45
2330023,SD1201,2023-11-17,12,sakit,8:00
2330023,SD1201,2023-11-24,13,sakit,8:30
2330023,SD1201,2023-12-01,14,IZIN,8:00
2330023,SI1101,2023-09-01,1,sakit,9:30
2330023,SI1101,2023-09-08,2,SAKIT,8:45
2330023,SI1101,2023-09-15,3,SAKIT,8:15
2330023,SI1101,2023-09-22,4,SAKIT,8:15
2330023,SI1101,2023-09-29,5,sakit,9:00
2330023,SI1101,2023-10-06,6,hadir,8:15
2330023,SI1101,2023-10-13,7,HADIR,9:45
2330023,SI1101,2023-10-20,8,alpa,
2330023,SI1101,2023-10-27,9,ALPA,
2330023,SI1101,2023-11-03,10,HADIR,7:15
2330023,SI1101,2023-11-10,11,SAKIT,7:00
2330023,SI1101,17/11/2023,12,HADIR,8:15
2330023,SI1101,2023-11-24,13,izin,7:45
2330023,SI1101,2023-12-01,14,-,
2330024,SD2401,01/09/2023,1,H,9:00
2330024,SD2401,2023-09-08,2,alpa,
2330024,SD2401,2023-09-15,3,-,
2330024,SD2401,2023-09-22,4,hadir,8:45
2330024,SD2401,2023-09-29,5,sakit,9:45
2330024,SD2401,2023-10-06,6,hadir,8:15
2330024,SD2401,2023-10-13,7,izin,7:45
2330024,SD2401,2023-10-20,8,alpa,
2330024,SD2401,2023-10-27,9,SAKIT,7:00
2330024,SD2401,2023-11-03,10,izin,7:30
2330024,SD2401,2023-11-10,11,alpa,
2330024,SD2401,2023-11-17,12,sakit,7:45
2330024,SD2401,2023-11-24,13,SAKIT,8:00
2330024,SD2401,2023-12-01,14,ALPA,
2330024,SI1201,2023-09-01,1,HADIR,9:15
2330024,SI1201,2023-09-08,2,-,
2330024,SI1201,2023-09-15,3,-,
2330024,SI1201,2023-09-22,4,ALPA,
2330024,SI1201,2023-09-29,5,sakit,9:15
2330024,SI1201,2023-10-06,6,alpa,
2330024,SI1201,2023-10-13,7,SAKIT,8:00
2330024,SI1201,2023-10-20,8,HADIR,7:30
2330024,SI1201,2023-10-27,9,ALPA,
2330024,SI1201,2023-11-03,10,alpa,
2330024,SI1201,2023-11-10,11,alpa,
2330024,SI1201,2023-11-17,12,hadir,9:30
2330024,SI1201,2023-11-24,13,HADIR,7:45
2330024,SI1201,2023-12-01,14,sakit,9:30
2330024,SI1101,2023-09-01,1,-,
2330024,SI1101,2023-09-08,2,ALPA,
2330024,SI1101,2023-09-15,3,alpa,
2330024,SI1101,2023-09-22,,SAKIT,9:30
2330024,SI1101,2023-09-29,5,sakit,8:30
2330024,SI1101,2023-10-06,6,HADIR,9:45
2330024,SI1101,2023-10-13,7,HADIR,7:15
2330024,SI1101,2023-10-20,8,H,7:00
2330024,SI1101,2023-10-27,9,IZIN,7:45
2330024,SI1101,2023-11-03,10,IZIN,9:15
2330024,SI1101,2023-11-10,11,izin,8:45
2330024,SI1101,2023-11-17,12,hadir,9:30
2330024,SI1101,2023-11-24,13,hadir,7:00
2330024,SI1101,2023-12-01,14,alpa,
2330025,SD2101,2023-09-01,1,SAKIT,8:30
2330025,SD2101,2023-09-08,2,-,
2330025,SD2101,2023-09-15,3,IZIN,8:45
2330025,SD2101,2023-09-22,4,hadir,9:15
2330025,SD2101,2023-09-29,5,H,7:15
2330025,SD2101,2023-10-06,6,izin,9:15
2330025,SD2101,2023-10-13,,IZIN,9:45
2330025,SD2101,2023-10-20,8,IZIN,8:30
2330025,SD2101,27/10/2023,9,ALPA,
2330025,SD2101,2023-11-03,10,H,8:00
2330025,SD2101,10/11/2023,11,izin,7:00
2330025,SD2101,2023-11-17,12,izin,7:00
2330025,SD2101,2023-11-24,13,izin,7:00
2330025,SD2101,2023-12-01,14,IZIN,8:15
2330025,SD2301,2023-09-01,1,sakit,9:45
2330025,SD2301,2023-09-08,2,hadir,8:30
2330025,SD2301,15/09/2023,3,-,
2330025,SD2301,2023-09-22,4,hadir,8:15
2330025,SD2301,2023-09-29,5,-,
2330025,SD2301,2023-10-06,6,alpa,
2330025,SD2301,2023-10-13,7,H,8:30
2330025,SD2301,2023-10-20,8,SAKIT,9:00
2330025,SD2301,2023-10-27,9,-,
2330025,SD2301,2023-11-03,10,hadir,8:15
2330025,SD2301,2023-11-10,11,SAKIT,7:00
2330025,SD2301,2023-11-17,12,IZIN,7:15
2330025,SD2301,2023-11-24,13,H,7:45
2330025,SD2301,2023-12-01,14,alpa,
2330025,SD1102,2023-09-01,1,H,7:15
2330025,SD1102,2023-09-08,2,ALPA,
2330025,SD1102,2023-09-15,3,sakit,8:15
2330025,SD1102,2023-09-22,4,hadir,8:00
2330025,SD1102,2023-09-29,5,H,9:30
2330025,SD1102,2023-10-06,6,hadir,9:30
2330025,SD1102,2023-10-13,,hadir,9:00
2330025,SD1102,2023-10-20,8,ALPA,
2330025,SD1102,2023-10-27,9,ALPA,
2330025,SD1102,2023-11-03,10,-,
2330025,SD1102,2023-11-10,11,IZIN,7:45
2330025,SD1102,2023-11-17,,hadir,8:45
2330025,SD1102,2023-11-24,13,ALPA,
2330025,SD1102,01/12/2023,14,sakit,7:30
2330026,SD1202,2023-09-01,1,HADIR,7:15
2330026,SD1202,2023-09-08,2,IZIN,9:00
2330026,SD1202,2023-09-15,3,SAKIT,7:30
2330026,SD1202,2023-09-22,4,IZIN,8:30
2330026,SD1202,2023-09-29,5,IZIN,7:45
2330026,SD1202,2023-10-06,6,sakit,8:00
2330026,SD1202,2023-10-13,7,hadir,9:00
2330026,SD1202,2023-10-20,8,HADIR,9:30
2330026,SD1202,2023-10-27,9,HADIR,9:00
2330026,SD1202,03/11/2023,10,SAKIT,7:00
2330026,SD1202,2023-11-10,11,hadir,8:00
2330026,SD1202,2023-11-17,12,H,7:15
2330026,SD1202,2023-11-24,13,sakit,8:45
2330026,SD1202,2023-12-01,14,izin,8:30
2330026,IF1201,01/09/2023,1,-,
2330026,IF1201,2023-09-08,2,ALPA,
2330026,IF1201,2023-09-15,3,IZIN,9:45
2330026,IF1201,2023-09-22,4,sakit,9:00
2330026,IF1201,2023-09-29,5,IZIN,8:30
2330026,IF1201,2023-10-06,6,SAKIT,8:15
2330026,IF1201,2023-10-13,7,sakit,9:15
2330026,IF1201,2023-10-20,8,IZIN,9:00
2330026,IF1201,2023-10-27,9,alpa,
2330026,IF1201,2023-11-03,10,IZIN,9:00
2330026,IF1201,2023-11-10,11,izin,7:45
2330026,IF1201,2023-11-17,12,sakit,9:00
2330026,IF1201,2023-11-24,13,hadir,9:15
2330026,IF1201,2023-12-01,14,-,
2330026,SD2301,2023-09-01,1,izin,9:30
2330026,SD2301,2023-09-08,2,SAKIT,8:00
2330026,SD2301,2023-09-15,3,sakit,8:00
2330026,SD2301,2023-09-22,4,alpa,
2330026,SD2301,2023-09-29,5,ALPA,
2330026,SD2301,2023-10-06,6,izin,9:00
2330026,SD2301,2023-10-13,7,HADIR,7:00
2330026,SD2301,2023-10-20,8,HADIR,8:30
2330026,SD2301,2023-10-27,9,ALPA,
2330026,SD2301,2023-11-03,10,hadir,8:45
2330026,SD2301,2023-11-10,11,sakit,9:00
2330026,SD2301,2023-11-17,12,sakit,7:00
2330026,SD2301,2023-11-24,13,alpa,
2330026,SD2301,2023-12-01,14,ALPA,
2330027,SD1102,2023-09-01,1,alpa,
2330027,SD1102,2023-09-08,2,alpa,
2330027,SD1102,2023-09-15,3,sakit,8:00
2330027,SD1102,2023-09-22,4,ALPA,
2330027,SD1102,2023-09-29,5,ALPA,
2330027,SD1102,2023-10-06,6,-,
2330027,SD1102,2023-10-13,7,hadir,9:45
2330027,SD1102,2023-10-20,8,IZIN,8:15
2330027,SD1102,2023-10-27,9,hadir,7:30
2330027,SD1102,2023-11-03,10,-,
2330027,SD1102,2023-11-10,11,alpa,
2330027,SD1102,17/11/2023,12,izin,8:00
2330027,SD1102,2023-11-24,13,IZIN,7:00
2330027,SD1102,2023-12-01,14,HADIR,7:00
2330027,SD2201,2023-09-01,1,IZIN,7:45
2330027,SD2201,2023-09-08,2,H,8:15
2330027,SD2201,2023-09-15,3,hadir,7:15
2330027,SD2201,2023-09-22,4,alpa,
2330027,SD2201,2023-09-29,5,ALPA,
2330027,SD2201,2023-10-06,,izin,9:30
2330027,SD2201,2023-10-13,7,sakit,7:15
2330027,SD2201,20/10/2023,8,sakit,8:00
2330027,SD2201,2023-10-27,9,SAKIT,8:15
2330027,SD2201,2023-11-03,10,-,
2330027,SD2201,2023-11-10,11,-,
2330027,SD2201,2023-11-17,12,-,
2330027,SD2201,2023-11-24,13,HADIR,7:30
2330027,SD2201,2023-12-01,14,HADIR,9:30
2330027,SD1202,2023-09-01,1,HADIR,7:30
2330027,SD1202,08/09/2023,2,alpa,
2330027,SD1202,2023-09-15,3,hadir,7:45
2330027,SD1202,2023-09-22,4,ALPA,
2330027,SD1202,2023-09-29,5,HADIR,9:45
2330027,SD1202,2023-10-06,6,izin,9:45
2330027,SD1202,2023-10-13,7,HADIR,7:15
2330027,SD1202,2023-10-20,8,sakit,7:00
2330027,SD1202,2023-10-27,9,hadir,8:15
2330027,SD1202,2023-11-03,10,-,
2330027,SD1202,2023-11-10,11,ALPA,
2330027,SD1202,2023-11-17,12,IZIN,7:45
2330027,SD1202,2023-11-24,13,izin,7:15
2330027,SD1202,2023-12-01,14,izin,9:45
2330028,SD1201,2023-09-01,1,IZIN,9:45
2330028,SD1201,2023-09-08,2,HADIR,9:00
2330028,SD1201,15/09/2023,3,IZIN,9:30
2330028,SD1201,2023-09-22,4,alpa,
2330028,SD1201,2023-09-29,5,SAKIT,7:00
2330028,SD1201,2023-10-06,6,SAKIT,9:30
2330028,SD1201,2023-10-13,7,IZIN,9:45
2330028,SD1201,20/10/2023,8,sakit,7:45
2330028,SD1201,2023-10-27,9,izin,8:00
2330028,SD1201,2023-11-03,10,hadir,8:30
2330028,SD1201,2023-11-10,,alpa,
2330028,SD1201,2023-11-17,12,H,7:15
2330028,SD1201,2023-11-24,13,alpa,
2330028,SD1201,2023-12-01,14,hadir,8:15
2330028,SD1101,2023-09-01,1,alpa,
2330028,SD1101,08/09/2023,,H,9:15
2330028,SD1101,2023-09-15,3,-,
2330028,SD1101,2023-09-22,4,hadir,8:45
2330028,SD1101,2023-09-29,5,sakit,9:00
2330028,SD1101,2023-10-06,6,hadir,7:30
2330028,SD1101,2023-10-13,7,HADIR,9:45
2330028,SD1101,2023-10-20,8,izin,9:30
2330028,SD1101,2023-10-27,9,izin,8:30
2330028,SD1101,03/11/2023,10,-,
2330028,SD1101,2023-11-10,11,SAKIT,8:30
2330028,SD1101,17/11/2023,12,IZIN,7:45
2330028,SD1101,2023-11-24,13,izin,7:15
2330028,SD1101,2023-12-01,14,H,9:30
2330028,SD2301,2023-09-01,1,izin,9:00
2330028,SD2301,2023-09-08,2,IZIN,8:45
2330028,SD2301,2023-09-15,3,alpa,
2330028,SD2301,2023-09-22,4,H,7:30
2330028,SD2301,2023-09-29,5,H,9:30
2330028,SD2301,2023-10-06,6,-,
2330028,SD2301,2023-10-13,7,izin,9:30
2330028,SD2301,2023-10-20,8,izin,7:45
2330028,SD2301,2023-10-27,9,hadir,9:45
2330028,SD2301,2023-11-03,10,H,9:45
2330028,SD2301,2023-11-10,11,-,
2330028,SD2301,2023-11-17,12,sakit,9:30
2330028,SD2301,2023-11-24,13,ALPA,
2330028,SD2301,2023-12-01,14,HADIR,8:45
2330029,SD1202,2023-09-01,1,sakit,7:00
2330029,SD1202,2023-09-08,2,hadir,9:30
2330029,SD1202,2023-09-15,3,-,
2330029,SD1202,2023-09-22,4,alpa,
2330029,SD1202,2023-09-29,5,izin,9:00
2330029,SD1202,2023-10-06,6,hadir,7:15
2330029,SD1202,2023-10-13,7,SAKIT,9:30
2330029,SD1202,2023-10-20,8,sakit,8:45
2330029,SD1202,2023-10-27,9,sakit,9:30
2330029,SD1202,2023-11-03,10,H,7:00
2330029,SD1202,2023-11-10,11,-,
2330029,SD1202,2023-11-17,12,sakit,8:45
2330029,SD1202,24/11/2023,13,IZIN,8:30
2330029,SD1202,2023-12-01,14,SAKIT,8:15
2330029,SI1201,2023-09-01,1,H,8:30
2330029,SI1201,2023-09-08,2,IZIN,8:00
2330029,SI1201,2023-09-15,3,SAKIT,8:30
2330029,SI1201,2023-09-22,4,SAKIT,8:30
2330029,SI1201,2023-09-29,5,H,8:30
2330029,SI1201,2023-10-06,6,izin,8:30
2330029,SI1201,2023-10-13,,sakit,7:30
2330029,SI1201,2023-10-20,8,HADIR,7:15
2330029,SI1201,2023-10-27,9,izin,9:45
2330029,SI1201,2023-11-03,10,sakit,8:45
2330029,SI1201,2023-11-10,11,hadir,7:45
2330029,SI1201,2023-11-17,12,alpa,
2330029,SI1201,2023-11-24,13,-,
2330029,SI1201,2023-12-01,14,IZIN,8:30
2330029,SD2101,2023-09-01,1,H,7:45
2330029,SD2101,2023-09-08,2,hadir,8:30
2330029,SD2101,2023-09-15,3,alpa,
2330029,SD2101,2023-09-22,4,-,
2330029,SD2101,2023-09-29,5,ALPA,
2330029,SD2101,2023-10-06,6,ALPA,
2330029,SD2101,2023-10-13,7,-,
2330029,SD2101,2023-10-20,8,SAKIT,7:30
2330029,SD2101,2023-10-27,9,-,
2330029,SD2101,2023-11-03,10,ALPA,
2330029,SD2101,2023-11-10,11,H,7:45
2330029,SD2101,2023-11-17,,hadir,8:30
2330029,SD2101,2023-11-24,13,alpa,
2330029,SD2101,2023-12-01,14,sakit,7:45
2330030,SD2201,01/09/2023,1,-,
2330030,SD2201,2023-09-08,2,izin,8:30
2330030,SD2201,2023-09-15,3,SAKIT,8:15
2330030,SD2201,2023-09-22,4,IZIN,8:45
2330030,SD2201,2023-09-29,5,-,
2330030,SD2201,2023-10-06,6,IZIN,9:45
2330030,SD2201,2023-10-13,7,alpa,
2330030,SD2201,2023-10-20,8,H,8:45
2330030,SD2201,2023-10-27,9,IZIN,9:15
2330030,SD2201,2023-11-03,10,izin,8:30
2330030,SD2201,2023-11-10,11,izin,7:00
2330030,SD2201,2023-11-17,12,hadir,7:30
2330030,SD2201,2023-11-24,13,sakit,7:45
2330030,SD2201,2023-12-01,14,alpa,
2330030,SD2401,2023-09-01,1,sakit,8:45
2330030,SD2401,2023-09-08,2,-,
2330030,SD2401,2023-09-15,3,SAKIT,8:00
2330030,SD2401,2023-09-22,4,alpa,
2330030,SD2401,2023-09-29,5,sakit,8:15
2330030,SD2401,2023-10-06,6,alpa,
2330030,SD2401,2023-10-13,7,ALPA,
2330030,SD2401,2023-10-20,8,izin,9:45
2330030,SD2401,2023-10-27,9,HADIR,9:30
2330030,SD2401,2023-11-03,10,SAKIT,7:15
2330030,SD2401,2023-11-10,11,sakit,8:00
2330030,SD2401,2023-11-17,12,alpa,
2330030,SD2401,2023-11-24,13,IZIN,8:00
2330030,SD2401,2023-12-01,14,IZIN,9:30
2330030,SI1201,2023-09-01,1,sakit,9:15
2330030,SI1201,2023-09-08,2,-,
2330030,SI1201,2023-09-15,3,-,
2330030,SI1201,2023-09-22,4,HADIR,8:15
2330030,SI1201,2023-09-29,5,H,8:15
2330030,SI1201,2023-10-06,6,izin,8:15
2330030,SI1201,2023-10-13,7,sakit,8:00
2330030,SI1201,2023-10-20,8,-,
2330030,SI1201,2023-10-27,9,HADIR,8:45
2330030,SI1201,2023-11-03,10,SAKIT,8:30
2330030,SI1201,2023-11-10,11,SAKIT,8:15
2330030,SI1201,2023-11-17,12,SAKIT,9:00
2330030,SI1201,2023-11-24,13,ALPA,
2330030,SI1201,2023-12-01,14,-,
2330031,SI1201,2023-09-01,1,HADIR,7:45
2330031,SI1201,2023-09-08,2,ALPA,
2330031,SI1201,2023-09-15,3,HADIR,9:45
2330031,SI1201,2023-09-22,4,sakit,8:00
2330031,SI1201,2023-09-29,5,SAKIT,7:15
2330031,SI1201,2023-10-06,6,SAKIT,9:45
2330031,SI1201,2023-10-13,7,SAKIT,7:30
2330031,SI1201,2023-10-20,8,ALPA,
2330031,SI1201,2023-10-27,9,IZIN,8:30
2330031,SI1201,03/11/2023,10,sakit,9:15
2330031,SI1201,2023-11-10,11,SAKIT,9:00
2330031,SI1201,2023-11-17,12,H,9:45
2330031,SI1201,2023-11-24,13,IZIN,9:00
2330031,SI1201,2023-12-01,14,HADIR,7:30
2330031,SD2201,01/09/2023,1,H,7:45
2330031,SD2201,2023-09-08,2,alpa,
2330031,SD2201,2023-09-15,3,alpa,
2330031,SD2201,2023-09-22,4,alpa,
2330031,SD2201,2023-09-29,5,HADIR,8:00
2330031,SD2201,2023-10-06,6,ALPA,
2330031,SD2201,2023-10-13,7,SAKIT,8:30
2330031,SD2201,2023-10-20,8,izin,7:30
2330031,SD2201,2023-10-27,9,-,
2330031,SD2201,2023-11-03,10,H,9:30
2330031,SD2201,2023-11-10,11,izin,9:45
2330031,SD2201,2023-11-17,12,sakit,7:15
2330031,SD2201,2023-11-24,13,H,9:15
