item_id,transaction_id,product_id,qty,harga_satuan,diskon
ITM-0027854,TRX-C250826-6186,PRD-0032,2,32000,1000
ITM-0027855,TRX-C250826-6186,PRD-0096,1,18000,5000
ITM-0027856,TRX-C250826-5139,PRD-0074,1,45000,2000
ITM-0027857,TRX-C250826-5139,PRD-0041,1,13200,0
ITM-0027858,TRX-C250826-6312,PRD-0112,1,32000,0
ITM-0027859,TRX-C250826-2700,PRD-0031,1,22000,0
ITM-0027860,TRX-C250826-2700,PRD-0096,1,18000,1000
ITM-0027861,TRX-C250826-3728,PRD-0108,1,27500,2000
ITM-0027862,TRX-C250827-5928,PRD-0109,1,32000,0
ITM-0027863,TRX-C250827-5928,PRD-0057,1,16500,2000
ITM-0027864,TRX-C250827-3860,PRD-0005,1,12000,0
ITM-0027865,TRX-C250827-3860,PRD-0116,1,49500,0
ITM-0027866,TRX-C250827-3643,PRD-0081,1,28000,0
ITM-0027867,TRX-C250827-5810,PRD-0006,1,20000,2000
ITM-0027868,TRX-C250827-5810,PRD-0031,1,22000,0
ITM-0027869,TRX-C250827-5247,PRD-0040,2,22000,0
ITM-0027870,TRX-C250827-3781,PRD-0097,1,18000,0
ITM-0027871,TRX-C250827-5121,PRD-0107,1,15000,5000
ITM-0027872,TRX-C250827-5121,PRD-0103,2,28000,5000
ITM-0027873,TRX-C250827-5121,PRD-0037,2,20000,0
ITM-0027874,TRX-C250827-9767,PRD-0112,1,32000,2000
ITM-0027875,TRX-C250827-9767,PRD-0076,1,22000,5000
ITM-0027876,TRX-C250827-9767,PRD-0082,1,18000,5000
ITM-0027877,TRX-C250827-5558,PRD-0005,2,12000,0
ITM-0027878,TRX-C250827-5558,PRD-0015,1,15000,0
ITM-0027879,TRX-C250828-1252,PRD-0110,1,20000,1000
ITM-0027880,TRX-C250828-1252,PRD-0036,2,22000,2000
ITM-0027881,TRX-C250828-6898,PRD-0092,1,32000,0
ITM-0027882,TRX-C250828-6091,PRD-0046,1,32000,0
ITM-0027883,TRX-C250828-6103,PRD-0021,1,32000,2000
ITM-0027884,TRX-C250828-2580,PRD-0092,1,32000,5000
ITM-0027885,TRX-C250828-2580,PRD-0053,3,45000,0
ITM-0027886,TRX-C250828-2580,PRD-0114,1,25000,1000
ITM-0027887,TRX-C250828-1499,PRD-0006,1,20000,0
ITM-0027888,TRX-C250828-8104,PRD-0056,3,45000,0
ITM-0027889,TRX-C250828-8104,PRD-0048,2,30800,5000
ITM-0027890,TRX-C250828-8104,PRD-0067,2,22000,5000
ITM-0027891,TRX-C250828-2395,PRD-0025,2,20000,0
ITM-0027892,TRX-C250828-2395,PRD-0086,2,32000,0
ITM-0027893,TRX-C250828-2395,PRD-0052,1,20000,0
ITM-0027894,TRX-C250828-9931,PRD-0084,3,28000,5000
ITM-0027895,TRX-C250828-9931,PRD-0102,1,15000,5000
ITM-0027896,TRX-C250828-9931,PRD-0102,-1,15000,0
ITM-0027897,TRX-C250828-4480,PRD-0012,3,25000,0
ITM-0027898,TRX-C250828-4480,PRD-0060,3,12000,0
ITM-0027899,TRX-C250828-6004,PRD-0039,1,22000,0
ITM-0027900,TRX-C250828-6004,PRD-0068,1,20000,1000
ITM-0027901,TRX-C250828-6004,PRD-0011,1,28000,2000
ITM-0027902,TRX-C250829-9659,PRD-0053,1,45000,0
ITM-0027903,TRX-C250829-9659,PRD-0082,1,18000,0
ITM-0027904,TRX-C250829-9659,PRD-0062,1,18000,2000
ITM-0027905,TRX-C250829-4577,PRD-0074,2,45000,0
ITM-0027906,TRX-C250829-4577,PRD-0099,3,45000,2000
ITM-0027907,TRX-C250829-3555,PRD-0102,2,15000,0
ITM-0027908,TRX-C250829-6758,PRD-0101,1,28000,2000
ITM-0027909,TRX-C250829-6758,PRD-0030,1,32000,0
ITM-0027910,TRX-C250829-2961,PRD-0018,3,28000,1000
ITM-0027911,TRX-C250829-3187,PRD-0078,-1,20000,0
ITM-0027912,TRX-C250829-5102,PRD-0041,1,13200,2000
ITM-0027913,TRX-C250829-4938,PRD-0059,3,13200,1000
ITM-0027914,TRX-C250829-1842,PRD-0117,3,12000,0
ITM-0027915,TRX-C250829-1842,PRD-0010,2,45000,0
ITM-0027916,TRX-C250829-8228,PRD-0063,1,22000,2000
ITM-0027917,TRX-C250829-8228,PRD-0046,3,32000,2000
ITM-0027918,TRX-C250829-4605,PRD-0091,1,28000,2000
ITM-0027919,TRX-C250829-4605,PRD-0078,1,20000,0
ITM-0027920,TRX-C250829-8867,PRD-0102,1,15000,0
ITM-0027921,TRX-C250829-8867,PRD-0050,2,32000,0
ITM-0027922,TRX-C250829-8867,PRD-0014,1,15000,0
ITM-0027923,TRX-C250829-9966,PRD-0047,3,22000,5000
ITM-0027924,TRX-C250829-9966,PRD-0072,1,20000,0
ITM-0027925,TRX-C250829-6590,PRD-0091,1,28000,1000
ITM-0027926,TRX-C250829-6590,PRD-0063,1,22000,1000
ITM-0027927,TRX-C250829-6590,PRD-0048,1,30800,0
ITM-0027928,TRX-C250829-5753,PRD-0025,1,20000,0
ITM-0027929,TRX-C250829-3382,PRD-0109,1,32000,1000
ITM-0027930,TRX-C250829-3382,PRD-0093,1,49500,5000
ITM-0027931,TRX-C250829-3382,PRD-0060,2,12000,5000
ITM-0027932,TRX-C250829-4664,PRD-0013,2,12000,5000
ITM-0027933,TRX-C250829-4664,PRD-0073,1,20000,0
ITM-0027934,TRX-C250829-2681,PRD-0015,2,15000,0
ITM-0027935,TRX-C250829-2681,PRD-0038,3,45000,5000
ITM-0027936,TRX-C250829-5310,PRD-0057,1,16500,5000
ITM-0027937,TRX-C250830-4578,PRD-0074,1,45000,0
ITM-0027938,TRX-C250830-4578,PRD-0091,1,28000,0
ITM-0027939,TRX-C250830-4482,PRD-0053,3,45000,5000
ITM-0027940,TRX-C250830-4482,PRD-0025,2,20000,0
ITM-0027941,TRX-C250830-6836,PRD-0095,3,20000,0
ITM-0027942,TRX-C250830-6836,PRD-0098,2,19800,0
ITM-0027943,TRX-C250830-6836,PRD-0065,1,45000,0
ITM-0027944,TRX-C250830-1496,PRD-0068,1,20000,2000
ITM-0027945,TRX-C250830-5086,PRD-0005,1,12000,1000
ITM-0027946,TRX-C250830-5086,PRD-0100,1,28000,5000
ITM-0027947,TRX-C250830-5086,PRD-0105,1,12000,0
ITM-0027948,TRX-C250830-9536,PRD-0014,2,15000,2000
ITM-0027949,TRX-C250830-9536,PRD-0069,3,35200,0
ITM-0027950,TRX-C250830-9536,PRD-0029,1,32000,1000
ITM-0027951,TRX-C250830-1007,PRD-0096,3,18000,0
ITM-0027952,TRX-C250830-1652,PRD-0023,1,22000,1000
ITM-0027953,TRX-C250830-1652,PRD-0017,3,19800,5000
ITM-0027954,TRX-C250830-9962,PRD-0020,2,13200,0
ITM-0027955,TRX-C250830-5237,PRD-0043,1,12000,0
ITM-0027956,TRX-C250830-5237,PRD-0045,3,12000,0
ITM-0027957,TRX-C250830-5237,PRD-0035,2,12000,0
ITM-0027958,TRX-C250830-1252,PRD-0107,3,15000,5000
ITM-0027959,TRX-C250830-1252,PRD-0038,2,45000,1000
ITM-0027960,TRX-C250830-2567,PRD-0042,3,45000,2000
ITM-0027961,TRX-C250830-2567,PRD-0058,3,35200,1000
ITM-0027962,TRX-C250830-5002,PRD-0089,3,25000,0
ITM-0027963,TRX-C250830-1184,PRD-0041,2,13200,2000
ITM-0027964,TRX-C250830-1184,PRD-0018,1,28000,2000
ITM-0027965,TRX-C250830-1184,PRD-0075,2,15000,0
ITM-0027966,TRX-C250830-5218,PRD-0102,1,15000,2000
ITM-0027967,TRX-C250830-5218,PRD-0073,1,20000,2000
ITM-0027968,TRX-C250830-5218,PRD-0086,2,32000,0
ITM-0027969,TRX-C250830-5488,PRD-0047,2,22000,5000
ITM-0027970,TRX-C250830-5488,PRD-0042,1,45000,5000
ITM-0027971,TRX-C250831-4882,PRD-0100,1,28000,2000
ITM-0027972,TRX-C250831-3020,PRD-0010,3,45000,0
ITM-0027973,TRX-C250831-3020,PRD-0011,2,28000,0
ITM-0027974,TRX-C250831-3020,PRD-0017,3,19800,0
ITM-0027975,TRX-C250831-4712,PRD-0029,1,32000,0
ITM-0027976,TRX-C250831-4712,PRD-0010,1,45000,5000
ITM-0027977,TRX-C250831-7755,PRD-0045,1,12000,0
ITM-0027978,TRX-C250831-7755,PRD-0116,2,49500,0
ITM-0027979,TRX-C250831-7755,PRD-0032,2,32000,0
ITM-0027980,TRX-C250831-6855,PRD-0106,1,45000,0
ITM-0027981,TRX-C250831-1093,PRD-0080,1,28000,2000
ITM-0027982,TRX-C250831-1093,PRD-0110,1,20000,5000
ITM-0027983,TRX-C250831-2358,PRD-0060,1,12000,0
ITM-0027984,TRX-C250831-2358,PRD-0113,1,15000,5000
ITM-0027985,TRX-C250831-8873,PRD-0041,2,13200,2000
ITM-0027986,TRX-C250831-5156,PRD-0088,1,45000,0
ITM-0027987,TRX-C250831-5156,PRD-0100,1,28000,2000
ITM-0027988,TRX-C250831-5156,PRD-0016,2,19800,1000
ITM-0027989,TRX-C250831-2818,PRD-0073,3,20000,0
ITM-0027990,TRX-C250831-2818,PRD-0108,1,27500,0
ITM-0027991,TRX-C250831-2818,PRD-0118,1,22000,0
ITM-0027992,TRX-C250831-7130,PRD-0049,1,22000,1000
ITM-0027993,TRX-C250831-7130,PRD-0041,1,13200,0
ITM-0027994,TRX-C250831-4412,PRD-0082,1,18000,0
ITM-0027995,TRX-C250831-4412,PRD-0030,2,32000,2000
ITM-0027996,TRX-C250831-4412,PRD-0027,3,25000,0
ITM-0027997,TRX-C250831-6573,PRD-0080,2,28000,0
ITM-0027998,TRX-C250831-6573,PRD-0007,2,32000,5000
ITM-0027999,TRX-C250831-6573,PRD-0099,1,45000,1000
ITM-0028000,TRX-C250831-6718,PRD-0076,1,22000,0
ITM-0028001,TRX-C250831-6718,PRD-0069,2,35200,0
ITM-0028002,TRX-C250831-6925,PRD-0038,3,45000,5000
ITM-0028003,TRX-C250901-8874,PRD-0090,3,18000,2000
ITM-0028004,TRX-C250901-8874,PRD-0030,3,32000,2000
ITM-0028005,TRX-C250901-8874,PRD-0064,1,35200,0
ITM-0028006,TRX-C250901-9898,PRD-0066,1,25000,1000
ITM-0028007,TRX-C250901-7845,PRD-0101,1,28000,2000
ITM-0028008,TRX-C250901-7845,PRD-0038,1,45000,0
ITM-0028009,TRX-C250901-7845,PRD-0062,1,18000,1000
ITM-0028010,TRX-C250901-8966,PRD-0037,3,20000,5000
ITM-0028011,TRX-C250901-1798,PRD-0065,1,45000,5000
ITM-0028012,TRX-C250901-5289,PRD-0001,2,25000,0
ITM-0028013,TRX-C250901-5289,PRD-0024,2,12000,0
ITM-0028014,TRX-C250901-5289,PRD-0116,2,49500,1000
ITM-0028015,TRX-C250901-9099,PRD-0056,3,45000,1000
ITM-0028016,TRX-C250901-9099,PRD-0099,1,45000,2000
ITM-0028017,TRX-C250901-9935,PRD-0052,1,20000,0
ITM-0028018,TRX-C250901-9935,PRD-0072,1,20000,2000
ITM-0028019,TRX-C250901-8525,PRD-0095,1,20000,0
ITM-0028020,TRX-C250901-8525,PRD-0050,2,32000,2000
ITM-0028021,TRX-C250901-8525,PRD-0007,2,32000,1000
ITM-0028023,TRX-C250902-5779,PRD-0016,1,19800,1000
ITM-0028024,TRX-C250902-8148,PRD-0043,2,12000,1000
ITM-0028025,TRX-C250902-6358,PRD-0031,3,22000,0
ITM-0028026,TRX-C250902-6358,PRD-0048,2,30800,0
ITM-0028027,TRX-C250902-6358,PRD-0054,2,15000,0
ITM-0028028,TRX-C250902-9377,PRD-0011,3,28000,0
ITM-0028029,TRX-C250902-8893,PRD-0118,1,22000,2000
ITM-0028030,TRX-C250902-7754,PRD-0101,2,28000,0
ITM-0028031,TRX-C250902-7232,PRD-0055,1,20000,0
ITM-0028032,TRX-C250902-7232,PRD-0118,2,22000,2000
ITM-0028033,TRX-C250902-9886,PRD-0022,1,19800,1000
ITM-0028034,TRX-C250902-3437,PRD-0048,2,30800,2000
ITM-0028035,TRX-C250902-3437,PRD-0051,1,28000,0
ITM-0028036,TRX-C250902-8401,PRD-0021,2,32000,1000
ITM-0028037,TRX-C250902-8401,PRD-0055,3,20000,0
ITM-0028038,TRX-C250902-7613,PRD-0058,1,35200,0
ITM-0028039,TRX-C250902-7613,PRD-0012,1,25000,0
ITM-0028040,TRX-C250902-7613,PRD-0083,1,22000,0
ITM-0028041,TRX-C250903-9583,PRD-0047,1,22000,5000
ITM-0028042,TRX-C250903-9583,PRD-0026,3,18000,0
ITM-0028043,TRX-C250903-8088,PRD-0005,2,12000,1000
ITM-0028044,TRX-C250903-8088,PRD-0098,2,19800,1000
ITM-0028045,TRX-C250903-8088,PRD-0086,1,32000,0
ITM-0028046,TRX-C250903-5451,PRD-0094,1,22000,1000
ITM-0028047,TRX-C250903-5451,PRD-0084,2,28000,0
ITM-0028048,TRX-C250903-4177,PRD-0008,2,12000,0
ITM-0028049,TRX-C250903-4177,PRD-0025,1,20000,5000
ITM-0028050,TRX-C250903-4177,PRD-0112,1,32000,5000
ITM-0028051,TRX-C250903-8137,PRD-0101,1,28000,2000
ITM-0028052,TRX-C250903-8137,PRD-0061,3,30800,5000
ITM-0028053,TRX-C250903-9423,PRD-0033,1,15000,2000
ITM-0028054,TRX-C250903-9423,PRD-0017,3,19800,2000
ITM-0028055,TRX-C250903-4394,PRD-0093,2,49500,2000
ITM-0028056,TRX-C250903-4394,PRD-0058,2,35200,5000
ITM-0028057,TRX-C250903-4394,PRD-0113,2,15000,5000
ITM-0028058,TRX-C250903-6633,PRD-0116,2,49500,0
ITM-0028059,TRX-C250903-7376,PRD-0003,1,45000,0
ITM-0028060,TRX-C250903-2824,PRD-0110,2,20000,2000
ITM-0028061,TRX-C250904-5901,PRD-0043,1,12000,0
ITM-0028062,TRX-C250904-1815,PRD-0032,1,32000,0
ITM-0028063,TRX-C250904-1815,PRD-0109,1,32000,0
ITM-0028064,TRX-C250904-8525,PRD-0027,1,25000,0
ITM-0028065,TRX-C250904-8525,PRD-0029,1,32000,2000
ITM-0028066,TRX-C250904-8525,PRD-0087,1,12000,5000
ITM-0028067,TRX-C250904-8864,PRD-0055,2,20000,1000
ITM-0028068,TRX-C250904-8864,PRD-0103,3,28000,5000
ITM-0028069,TRX-C250904-4728,PRD-0120,2,15000,2000
ITM-0028070,TRX-C250904-8780,PRD-0096,1,18000,0
ITM-0028071,TRX-C250904-8780,PRD-0114,2,25000,0
ITM-0028072,TRX-C250904-7159,PRD-0093,2,49500,2000
ITM-0028073,TRX-C250904-7159,PRD-0067,2,22000,1000
ITM-0028074,TRX-C250904-3636,PRD-0097,2,18000,1000
ITM-0028075,TRX-C250904-3636,PRD-0108,1,27500,0
ITM-0028076,TRX-C250905-8507,PRD-0054,1,15000,1000
ITM-0028077,TRX-C250905-8507,PRD-0109,1,32000,2000
ITM-0028078,TRX-C250905-4566,PRD-0069,1,35200,0
ITM-0028079,TRX-C250905-4566,PRD-0015,3,15000,5000
ITM-0028080,TRX-C250905-4566,PRD-0023,2,22000,5000
ITM-0028081,TRX-C250905-9798,PRD-0024,1,12000,0
ITM-0028082,TRX-C250905-2473,PRD-0011,3,28000,0
ITM-0028083,TRX-C250905-2473,PRD-0020,3,13200,1000
ITM-0028084,TRX-C250905-2473,PRD-0002,1,12000,1000
ITM-0028085,TRX-C250905-9207,PRD-0107,1,15000,1000
ITM-0028086,TRX-C250905-9207,PRD-0094,1,22000,5000
ITM-0028087,TRX-C250905-6754,PRD-0042,-1,45000,1000
ITM-0028088,TRX-C250905-9578,PRD-0041,2,13200,0
ITM-0028089,TRX-C250905-9578,PRD-0066,1,25000,5000
ITM-0028090,TRX-C250905-6518,PRD-0047,3,22000,2000
ITM-0028091,TRX-C250905-6518,PRD-0082,1,18000,0
ITM-0028092,TRX-C250905-2899,PRD-0038,3,45000,5000
ITM-0028093,TRX-C250905-9210,PRD-0013,1,12000,1000
ITM-0028094,TRX-C250905-9210,PRD-0039,3,22000,2000
ITM-0028095,TRX-C250905-5745,PRD-0080,2,28000,1000
ITM-0028096,TRX-C250905-6055,PRD-0116,1,49500,0
ITM-0028097,TRX-C250905-6055,PRD-0064,3,35200,0
ITM-0028098,TRX-C250905-6055,PRD-0094,1,22000,5000
ITM-0028099,TRX-C250906-9408,PRD-0040,-1,22000,5000
ITM-0028100,TRX-C250906-9408,PRD-0033,1,15000,1000
ITM-0028101,TRX-C250906-9408,PRD-0100,3,28000,0
ITM-0028102,TRX-C250906-7255,PRD-0072,3,20000,0
ITM-0028103,TRX-C250906-7255,PRD-0120,1,15000,0
ITM-0028104,TRX-C250906-5073,PRD-0056,2,45000,5000
ITM-0028105,TRX-C250906-6333,PRD-0087,2,12000,1000
ITM-0028106,TRX-C250906-7861,PRD-0095,2,20000,0
ITM-0028107,TRX-C250906-7861,PRD-0092,1,32000,5000
ITM-0028108,TRX-C250906-7861,PRD-0004,1,20000,0
ITM-0028109,TRX-C250906-3890,PRD-0109,3,32000,5000
ITM-0028110,TRX-C250906-3890,PRD-0091,2,28000,2000
ITM-0028111,TRX-C250906-5049,PRD-0057,2,16500,0
ITM-0028112,TRX-C250906-5049,PRD-0005,2,12000,5000
ITM-0028113,TRX-C250906-5049,PRD-0035,2,12000,5000
ITM-0028114,TRX-C250906-1956,PRD-0044,2,32000,0
ITM-0028115,TRX-C250906-1956,PRD-0115,1,18000,0
ITM-0028116,TRX-C250906-1956,PRD-0112,1,32000,5000
ITM-0028117,TRX-C250906-1461,PRD-0119,2,49500,0
ITM-0028118,TRX-C250906-1461,PRD-0027,2,25000,0
ITM-0028119,TRX-C250906-1604,PRD-0007,1,32000,0
ITM-0028120,TRX-C250906-1744,PRD-0097,2,18000,1000
ITM-0028121,TRX-C250906-1744,PRD-0035,1,12000,0
ITM-0028122,TRX-C250906-4503,PRD-0105,2,12000,0
ITM-0028123,TRX-C250906-4503,PRD-0058,3,35200,1000
ITM-0028124,TRX-C250906-4503,PRD-0087,2,12000,1000
ITM-0028125,TRX-C250906-8140,PRD-0050,1,32000,2000
ITM-0028126,TRX-C250906-8140,PRD-0038,2,45000,1000
ITM-0028127,TRX-C250906-8140,PRD-0077,2,22000,0
ITM-0028128,TRX-C250906-7286,PRD-0024,1,12000,0
ITM-0028129,TRX-C250906-9364,PRD-0067,2,22000,5000
ITM-0028130,TRX-C250906-7047,PRD-0034,1,45000,0
ITM-0028131,TRX-C250906-8016,PRD-0112,1,32000,0
ITM-0028132,TRX-C250906-3973,PRD-0059,2,13200,5000
ITM-0028133,TRX-C250906-3973,PRD-0087,3,12000,0
ITM-0028134,TRX-C250906-3973,PRD-0058,3,35200,0
ITM-0028135,TRX-C250906-8929,PRD-0022,2,19800,1000
ITM-0028136,TRX-C250906-8929,PRD-0054,1,15000,5000
ITM-0028137,TRX-C250906-8589,PRD-0086,1,32000,5000
ITM-0028138,TRX-C250906-8589,PRD-0081,3,28000,0
ITM-0028139,TRX-C250906-8589,PRD-0045,1,12000,1000
ITM-0028140,TRX-C250907-5048,PRD-0094,1,22000,1000
ITM-0028141,TRX-C250907-5048,PRD-0032,1,32000,0
ITM-0028142,TRX-C250907-4950,PRD-0041,2,13200,0
ITM-0028143,TRX-C250907-8296,PRD-0024,2,12000,2000
ITM-0028144,TRX-C250907-8296,PRD-0099,1,45000,0
ITM-0028145,TRX-C250907-8296,PRD-0056,1,45000,5000
ITM-0028146,TRX-C250907-5797,PRD-0024,1,12000,1000
ITM-0028147,TRX-C250907-5797,PRD-0088,1,45000,0
ITM-0028148,TRX-C250907-1625,PRD-0108,1,27500,0
ITM-0028149,TRX-C250907-1625,PRD-0045,2,12000,5000
ITM-0028150,TRX-C250907-6035,PRD-0029,2,32000,5000
ITM-0028151,TRX-C250907-6035,PRD-0086,3,32000,0
ITM-0028152,TRX-C250907-4568,PRD-0009,1,12000,5000
ITM-0028153,TRX-C250907-4568,PRD-0058,1,35200,2000
ITM-0028154,TRX-C250907-7925,PRD-0090,3,18000,0
ITM-0028155,TRX-C250907-9072,PRD-0105,1,12000,5000
ITM-0028156,TRX-C250907-6780,PRD-0058,2,35200,1000
ITM-0028159,TRX-C250907-6652,PRD-0001,2,25000,1000
ITM-0028160,TRX-C250907-6652,PRD-0104,1,12000,5000
ITM-0028161,TRX-C250907-9368,PRD-0117,2,12000,0
ITM-0028162,TRX-C250907-8616,PRD-0090,1,18000,0
ITM-0028163,TRX-C250907-8266,PRD-0107,1,15000,0
ITM-0028164,TRX-C250907-1330,PRD-0086,2,32000,0
ITM-0028165,TRX-C250907-1330,PRD-0105,2,12000,0
ITM-0028166,TRX-C250907-9940,PRD-0056,3,45000,1000
ITM-0028167,TRX-C250907-9940,PRD-0048,1,30800,0
ITM-0028168,TRX-C250907-9940,PRD-0034,1,45000,1000
ITM-0028169,TRX-C250907-3536,PRD-0058,1,35200,0
ITM-0028170,TRX-C250907-3536,PRD-0005,3,12000,1000
ITM-0028171,TRX-C250907-8551,PRD-0072,1,20000,5000
ITM-0028172,TRX-C250907-8551,PRD-0067,2,22000,0
ITM-0028173,TRX-C250907-6967,PRD-0098,1,19800,0
ITM-0028174,TRX-C250907-4351,PRD-0077,1,22000,5000
ITM-0028175,TRX-C250907-4351,PRD-0069,1,35200,2000
ITM-0028176,TRX-C250907-4351,PRD-0057,3,16500,5000
ITM-0028177,TRX-C250908-1990,PRD-0027,3,25000,5000
ITM-0028178,TRX-C250908-1990,PRD-0047,1,22000,0
ITM-0028179,TRX-C250908-1990,PRD-0024,2,12000,0
ITM-0028180,TRX-C250908-4855,PRD-0082,1,18000,2000
ITM-0028181,TRX-C250908-4855,PRD-0098,1,19800,2000
ITM-0028182,TRX-C250908-8027,PRD-0120,2,15000,1000
ITM-0028183,TRX-C250908-4934,PRD-0064,2,35200,2000
ITM-0028184,TRX-C250908-4934,PRD-0030,2,32000,1000
ITM-0028185,TRX-C250908-4934,PRD-0087,1,12000,0
ITM-0028186,TRX-C250908-3279,PRD-0117,2,12000,0
ITM-0028187,TRX-C250908-3279,PRD-0065,3,45000,0
ITM-0028188,TRX-C250908-3279,PRD-0030,1,32000,2000
ITM-0028189,TRX-C250908-9147,PRD-0107,2,15000,1000
ITM-0028190,TRX-C250908-3064,PRD-0011,1,28000,0
ITM-0028191,TRX-C250908-2997,PRD-0072,3,20000,0
ITM-0028192,TRX-C250908-6759,PRD-0035,3,12000,5000
ITM-0028193,TRX-C250908-6759,PRD-0076,1,22000,0
ITM-0028194,TRX-C250908-2121,PRD-0089,3,25000,1000
ITM-0028195,TRX-C250908-2121,PRD-0053,2,45000,5000
ITM-0028196,TRX-C250908-4771,PRD-0120,2,15000,0
ITM-0028197,TRX-C250908-6425,PRD-0052,1,20000,1000
ITM-0028198,TRX-C250908-6425,PRD-0057,2,16500,0
ITM-0028199,TRX-C250908-1200,PRD-0081,2,28000,2000
ITM-0028200,TRX-C250908-1200,PRD-0097,2,18000,0
ITM-0028201,TRX-C250908-3924,PRD-0003,1,45000,1000
ITM-0028202,TRX-C250908-3924,PRD-0073,1,20000,5000
ITM-0028203,TRX-C250908-8929,PRD-0073,1,20000,0
ITM-0028204,TRX-C250908-8913,PRD-0064,1,35200,0
ITM-0028205,TRX-C250908-8913,PRD-0093,1,49500,0
ITM-0028206,TRX-C250908-4886,PRD-0015,2,15000,2000
ITM-0028207,TRX-C250908-8604,PRD-0108,1,27500,0
ITM-0028208,TRX-C250908-8604,PRD-0074,1,45000,0
ITM-0028209,TRX-C250908-5715,PRD-0078,1,20000,0
ITM-0028210,TRX-C250908-5715,PRD-0096,2,18000,0
ITM-0028211,TRX-C250908-8860,PRD-0033,1,15000,5000
ITM-0028212,TRX-C250908-8860,PRD-0112,2,32000,0
ITM-0028213,TRX-C250908-8860,PRD-0083,3,22000,0
ITM-0028214,TRX-C250908-5359,PRD-0069,2,35200,0
ITM-0028215,TRX-C250909-8504,PRD-0056,3,45000,2000
ITM-0028216,TRX-C250909-8504,PRD-0076,2,22000,1000
ITM-0028217,TRX-C250909-4914,PRD-0049,1,22000,0
ITM-0028218,TRX-C250909-4914,PRD-0006,1,20000,0
ITM-0028219,TRX-C250909-3054,PRD-0048,1,30800,2000
ITM-0028220,TRX-C250909-3054,PRD-0080,2,28000,0
ITM-0028221,TRX-C250909-3054,PRD-0116,2,49500,5000
ITM-0028222,TRX-C250909-7814,PRD-0097,2,18000,0
ITM-0028223,TRX-C250909-9633,PRD-0089,3,25000,1000
ITM-0028224,TRX-C250909-4226,PRD-0032,1,32000,0
ITM-0028225,TRX-C250909-4226,PRD-0034,1,45000,2000
ITM-0028226,TRX-C250909-4226,PRD-0111,2,18000,5000
ITM-0028227,TRX-C250909-8503,PRD-0099,3,45000,0
ITM-0028231,TRX-C250909-6929,PRD-0045,1,12000,0
ITM-0028232,TRX-C250909-6929,PRD-0068,1,20000,2000
ITM-0028233,TRX-C250909-6929,PRD-0058,3,35200,5000
ITM-0028234,TRX-C250909-7806,PRD-0019,1,25000,0
ITM-0028235,TRX-C250909-3666,PRD-0095,1,20000,1000
ITM-0028236,TRX-C250909-3666,PRD-0090,2,18000,0
ITM-0028237,TRX-C250910-3810,PRD-0005,3,12000,0
ITM-0028238,TRX-C250910-5328,PRD-0112,2,32000,2000
ITM-0028239,TRX-C250910-5328,PRD-0114,3,25000,2000
ITM-0028240,TRX-C250910-5328,PRD-0004,1,20000,0
ITM-0028241,TRX-C250910-5522,PRD-0029,-1,32000,0
ITM-0028242,TRX-C250910-5522,PRD-0120,1,15000,5000
ITM-0028243,TRX-C250910-6682,PRD-0111,1,18000,2000
ITM-0028244,TRX-C250910-6682,PRD-0075,3,15000,1000
ITM-0028245,TRX-C250910-6574,PRD-0090,1,18000,5000
ITM-0028246,TRX-C250910-6574,PRD-0073,1,20000,2000
ITM-0028247,TRX-C250910-7727,PRD-0051,1,28000,2000
ITM-0028248,TRX-C250910-7727,PRD-0061,1,30800,1000
ITM-0028249,TRX-C250910-7727,PRD-0009,1,12000,0
ITM-0028250,TRX-C250910-6660,PRD-0047,1,22000,2000
ITM-0028251,TRX-C250910-6660,PRD-0012,2,25000,5000
ITM-0028252,TRX-C250910-1021,PRD-0051,1,28000,1000
ITM-0028253,TRX-C250911-8997,PRD-0006,1,20000,5000
ITM-0028254,TRX-C250911-8997,PRD-0079,1,32000,2000
ITM-0028255,TRX-C250911-8997,PRD-0007,1,32000,0
ITM-0028256,TRX-C250911-9457,PRD-0083,1,22000,0
ITM-0028257,TRX-C250911-9457,PRD-0070,2,32000,0
ITM-0028258,TRX-C250911-9457,PRD-0095,3,20000,1000
ITM-0028259,TRX-C250911-2729,PRD-0026,1,18000,1000
ITM-0028260,TRX-C250911-2729,PRD-0112,2,32000,5000
ITM-0028261,TRX-C250911-6032,PRD-0072,1,20000,0
ITM-0028262,TRX-C250911-6032,PRD-0028,3,35200,0
ITM-0028263,TRX-C250911-6032,PRD-0023,1,22000,2000
ITM-0028264,TRX-C250911-1930,PRD-0110,1,20000,2000
ITM-0028265,TRX-C250911-4466,PRD-0023,2,22000,0
ITM-0028266,TRX-C250911-6326,PRD-0047,3,22000,2000
ITM-0028267,TRX-C250911-6326,PRD-0107,1,15000,0
ITM-0028268,TRX-C250911-6326,PRD-0060,1,12000,2000
ITM-0028269,TRX-C250911-4445,PRD-0114,2,25000,0
ITM-0028270,TRX-C250911-4445,PRD-0087,1,12000,0
ITM-0028271,TRX-C250911-2705,PRD-0060,3,12000,2000
ITM-0028272,TRX-C250911-2705,PRD-0016,1,19800,0
ITM-0028273,TRX-C250911-2705,PRD-0058,1,35200,0
ITM-0028274,TRX-C250911-1506,PRD-0030,1,32000,0
ITM-0028275,TRX-C250911-1506,PRD-0042,1,45000,0
